ChangeID,timestamp,record_id,record_name,column_changed,old_value,new_value,feedback_source,notes,reason,evidence_url,changed_by,RuleAction
20251210-1540_Sprint-6A-snake-case-and-column-reorder_466,2025-12-10T10:40:51.152012,NYC_GOID_000069,Jamaica Center for Arts and Learning,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_467,2025-12-10T10:40:51.152046,NYC_GOID_000070,Jazz at Lincoln Center,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_468,2025-12-10T10:40:51.152080,NYC_GOID_000071,Lincoln Center Theater,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_469,2025-12-10T10:40:51.152115,NYC_GOID_000072,Metropolitan Museum of Art,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_470,2025-12-10T10:40:51.152149,NYC_GOID_000073,Museum of the City of New York,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_471,2025-12-10T10:40:51.152183,NYC_GOID_000074,Museum of Jewish Heritage,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_472,2025-12-10T10:40:51.152217,NYC_GOID_000075,Museum of Modern Art,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_473,2025-12-10T10:40:51.152251,NYC_GOID_000076,Museum of the Moving Image,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_474,2025-12-10T10:40:51.152289,NYC_GOID_000077,New York Botanical Garden,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_475,2025-12-10T10:40:51.152323,NYC_GOID_000078,New York City Ballet,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_476,2025-12-10T10:40:51.152357,NYC_GOID_000079,New York City Center,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_477,2025-12-10T10:40:51.152391,NYC_GOID_000080,New York Hall of Science,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_478,2025-12-10T10:40:51.152425,NYC_GOID_000081,MoMA PS1,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_479,2025-12-10T10:40:51.152459,NYC_GOID_000082,Public Theater,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_480,2025-12-10T10:40:51.152493,NYC_GOID_000083,Queens Botanical Garden,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_481,2025-12-10T10:40:51.152526,NYC_GOID_000084,Queens Museum,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_482,2025-12-10T10:40:51.152559,NYC_GOID_000085,Queens Theatre in the Park,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_483,2025-12-10T10:40:51.152593,NYC_GOID_000086,Snug Harbor Cultural Center and Botanical Garden,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_484,2025-12-10T10:40:51.152627,NYC_GOID_000087,Staten Island Children's Museum,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_485,2025-12-10T10:40:51.152661,NYC_GOID_000088,Staten Island Historical Society,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_486,2025-12-10T10:40:51.152695,NYC_GOID_000089,Staten Island Museum,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_487,2025-12-10T10:40:51.152729,NYC_GOID_000090,Staten Island Zoological Society,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_488,2025-12-10T10:40:51.152762,NYC_GOID_000091,Studio Museum in Harlem,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_489,2025-12-10T10:40:51.152796,NYC_GOID_000092,Wave Hill,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_490,2025-12-10T10:40:51.152829,NYC_GOID_000093,Weeksville Heritage Center,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_491,2025-12-10T10:40:51.152862,NYC_GOID_000094,Wildlife Conservation Society,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_492,2025-12-10T10:40:51.152896,NYC_GOID_000095,Citizens' Advisory Committee,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_493,2025-12-10T10:40:51.152930,NYC_GOID_000096,City Commission on Human Rights,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_494,2025-12-10T10:40:51.152964,NYC_GOID_000097,New York City Council,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_495,2025-12-10T10:40:51.152997,NYC_GOID_000098,City Planning Commission,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_496,2025-12-10T10:40:51.153031,NYC_GOID_000099,City University of New York,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_497,2025-12-10T10:40:51.153064,NYC_GOID_000100,City University Construction Fund,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_498,2025-12-10T10:40:51.153098,NYC_GOID_000101,Graduate Education Task Force,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_499,2025-12-10T10:40:51.153132,NYC_GOID_000102,Civic Engagement Commission,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_500,2025-12-10T10:40:51.153165,NYC_GOID_000103,Civil Service Commission,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_501,2025-12-10T10:40:51.153199,NYC_GOID_000105,Civilian Complaint Review Board,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_502,2025-12-10T10:40:51.153232,NYC_GOID_000106,Climate Change Adaptation Taskforce,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_503,2025-12-10T10:40:51.153268,NYC_GOID_000107,Climate Mobilization Advisory Board,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_504,2025-12-10T10:40:51.153301,NYC_GOID_000108,Commercial Waste Zone Safety Task Force,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_505,2025-12-10T10:40:51.153335,NYC_GOID_000109,Commission to Combat Police Corruption,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_506,2025-12-10T10:40:51.153368,NYC_GOID_000110,Commission on Community Reinvestment and the Closure of Rikers Island,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_507,2025-12-10T10:40:51.153401,NYC_GOID_000111,Commission on Gender Equity,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_508,2025-12-10T10:40:51.153434,NYC_GOID_000112,Commission on Public Information and Communication,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_509,2025-12-10T10:40:51.153468,NYC_GOID_000113,Commission on Racial Equity,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_510,2025-12-10T10:40:51.153501,NYC_GOID_000114,Commission on Women's Issues,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_511,2025-12-10T10:40:51.153534,NYC_GOID_000115,Committee on City Healthcare Services,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_512,2025-12-10T10:40:51.153568,NYC_GOID_000116,Community Action Board at the NYC Department of Youth and Community Development,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_513,2025-12-10T10:40:51.153607,NYC_GOID_000117,Mayor's Community Affairs Unit,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_514,2025-12-10T10:40:51.153641,NYC_GOID_000118,Community Boards,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_515,2025-12-10T10:40:51.153676,NYC_GOID_000119,Community Services Board,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_516,2025-12-10T10:40:51.153710,NYC_GOID_000120,Community Services Board - Developmental Disabilities Subcommittee,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_517,2025-12-10T10:40:51.153745,NYC_GOID_000121,Community Services Board - Mental Health Subcommittee,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_518,2025-12-10T10:40:51.153779,NYC_GOID_000122,Community Services Board - Substance Use Subcommittee,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_519,2025-12-10T10:40:51.153814,NYC_GOID_000123,Office of the New York City Comptroller,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_520,2025-12-10T10:40:51.153848,NYC_GOID_000124,Conflicts of Interest Board,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_521,2025-12-10T10:40:51.153881,NYC_GOID_000125,Convention Center Development Corporation,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_522,2025-12-10T10:40:51.153922,NYC_GOID_000126,Convention Center Operating Corporation (Javits),jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_523,2025-12-10T10:40:51.153956,NYC_GOID_000127,Council for Airport Opportunity,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_524,2025-12-10T10:40:51.153991,NYC_GOID_000128,Chief Counsel to the Mayor and City Hall,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_525,2025-12-10T10:40:51.154025,NYC_GOID_000130,Cultural Institutions Retirement System,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_526,2025-12-10T10:40:51.154060,NYC_GOID_000132,Dangerous Dog Advisory Board,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_527,2025-12-10T10:40:51.154094,NYC_GOID_000133,Deferred Compensation Board,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_528,2025-12-10T10:40:51.154129,NYC_GOID_000134,DemocracyNYC,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_529,2025-12-10T10:40:51.154164,NYC_GOID_000135,Department for the Aging,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_530,2025-12-10T10:40:51.154204,NYC_GOID_000136,Department of Buildings,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_531,2025-12-10T10:40:51.154240,NYC_GOID_000137,Department of City Planning,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_532,2025-12-10T10:40:51.154275,NYC_GOID_000138,Department of Citywide Administrative Services,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_533,2025-12-10T10:40:51.154314,NYC_GOID_000139,Department of Consumer and Worker Protection,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_534,2025-12-10T10:40:51.154349,NYC_GOID_000140,Department of Correction,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_535,2025-12-10T10:40:51.154385,NYC_GOID_000141,Department of Cultural Affairs,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_536,2025-12-10T10:40:51.154426,NYC_GOID_000142,Department of Design and Construction,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_537,2025-12-10T10:40:51.154462,NYC_GOID_000143,New York City Public Schools,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_538,2025-12-10T10:40:51.154496,NYC_GOID_000144,Department of Environmental Protection,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_539,2025-12-10T10:40:51.154530,NYC_GOID_000145,Department of Finance,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_540,2025-12-10T10:40:51.154565,NYC_GOID_000146,Department of Health and Mental Hygiene,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_541,2025-12-10T10:40:51.154599,NYC_GOID_000147,Department of Information Technology and Telecommunications,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_542,2025-12-10T10:40:51.154634,NYC_GOID_000148,Department of Investigation,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_543,2025-12-10T10:40:51.154671,NYC_GOID_000149,Department of Parks and Recreation,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_544,2025-12-10T10:40:51.154705,NYC_GOID_000150,Department of Probation,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_545,2025-12-10T10:40:51.154739,NYC_GOID_000151,Department of Records and Information Services,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_546,2025-12-10T10:40:51.154773,NYC_GOID_000152,New York City Department of Sanitation,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_547,2025-12-10T10:40:51.154807,NYC_GOID_000153,Department of Small Business Services,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_548,2025-12-10T10:40:51.154840,NYC_GOID_000154,Department of Social Services,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_549,2025-12-10T10:40:51.154874,NYC_GOID_000155,Department of Homeless Services,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_550,2025-12-10T10:40:51.154907,NYC_GOID_000156,Human Resources Administration,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_551,2025-12-10T10:40:51.154940,NYC_GOID_000157,New York City Department of Transportation,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_552,2025-12-10T10:40:51.154974,NYC_GOID_000158,Department of Veterans' Services,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_553,2025-12-10T10:40:51.155007,NYC_GOID_000159,Department of Youth and Community Development,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_554,2025-12-10T10:40:51.155041,NYC_GOID_000161,Deputy Mayor for Health and Human Services,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_555,2025-12-10T10:40:51.155074,NYC_GOID_000162,Deputy Mayor of Housing Economic and Workforce Development,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_556,2025-12-10T10:40:51.155108,NYC_GOID_000163,Deputy Mayor for Operations,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_557,2025-12-10T10:40:51.155145,NYC_GOID_000164,Deputy Mayor for Public Safety,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_558,2025-12-10T10:40:51.155178,NYC_GOID_000165,Deputy Mayor for Strategic Initiatives,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_559,2025-12-10T10:40:51.155214,NYC_GOID_000166,Deputy Mayor for Communications,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_560,2025-12-10T10:40:51.155247,NYC_GOID_000167,Disconnected Youth Task Force,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_561,2025-12-10T10:40:51.155281,NYC_GOID_000168,Bronx District Attorney's Office,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_562,2025-12-10T10:40:51.155315,NYC_GOID_000169,Brooklyn District Attorney's Office,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_563,2025-12-10T10:40:51.155347,NYC_GOID_000170,Manhattan District Attorney's Office,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_564,2025-12-10T10:40:51.155382,NYC_GOID_000171,Queens District Attorney's Office,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_565,2025-12-10T10:40:51.155417,NYC_GOID_000172,Staten Island District Attorney's Office,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_566,2025-12-10T10:40:51.155451,NYC_GOID_000174,Domestic Violence Fatality Review Committee,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_567,2025-12-10T10:40:51.155486,NYC_GOID_000175,Downtown Brooklyn Partnership,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_568,2025-12-10T10:40:51.155521,NYC_GOID_000176,Drug Strategy Advisory Council,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_569,2025-12-10T10:40:51.155555,NYC_GOID_000177,Economic Development Corporation,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_570,2025-12-10T10:40:51.155591,NYC_GOID_000179,Economic Development Corporation Life Sciences Advisory Council,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_571,2025-12-10T10:40:51.155630,NYC_GOID_000180,Economic Development Corporation Real Estate Life Sciences Advisory Board,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_572,2025-12-10T10:40:51.155668,NYC_GOID_000181,Educational Construction Fund,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_573,2025-12-10T10:40:51.155706,NYC_GOID_000182,Environmental Control Board,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_574,2025-12-10T10:40:51.155744,NYC_GOID_000183,Environmental Justice Advisory Board,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_575,2025-12-10T10:40:51.155779,NYC_GOID_000184,"Environmentally Preferable Purchasing, Use and Disposal of Textiles Task Force",jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
