timestamp,record_id,column_changed,old_value,new_value,feedback_source,notes,changed_by,RuleAction
2025-06-04 13:25:08,NYC_GOID_000361,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_000361,ReportsTo,,Deputy Mayor for Administration and Chief of Staff,supplemental_edits_v1.csv,"Set to ""Deputy Mayor for Administration and Chief of Staff""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_000362,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_000362,ReportsTo,,Deputy Mayor for Administration and Chief of Staff,supplemental_edits_v1.csv,"Set to ""Deputy Mayor for Administration and Chief of Staff""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_000363,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_000363,ReportsTo,,Mayor's Office of Climate and Environmental Justice,supplemental_edits_v1.csv,"Set to ""Mayor's Office of Climate and Environmental Justice""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_000364,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_000364,ReportsTo,,Mayor's Office of Climate and Environmental Justice,supplemental_edits_v1.csv,"Set to ""Mayor's Office of Climate and Environmental Justice""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_000371,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_000371,ReportsTo,,Chief Counsel to the Mayor and City Hall,supplemental_edits_v1.csv,"Set to ""Chief Counsel to the Mayor and City Hall""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_000374,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_000374,ReportsTo,,Mayor's Office,supplemental_edits_v1.csv,"Set to ""Mayor's Office""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_000377,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_000377,ReportsTo,,Mayor's Office;Comptroller,supplemental_edits_v1.csv,"Set to ""Mayor's Office;Comptroller""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_000380,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_000380,ReportsTo,,Deputy Mayor for Administration and Chief of Staff,supplemental_edits_v1.csv,"Set to ""Deputy Mayor for Administration and Chief of Staff""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_000382,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_000382,ReportsTo,,Mayor's Office,supplemental_edits_v1.csv,"Set to ""Mayor's Office""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_000389,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_000389,ReportsTo,,Deputy Mayor for Public Safety,supplemental_edits_v1.csv,"Set to ""Deputy Mayor for Public Safety""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_000392,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_000392,ReportsTo,,Mayor's Office;Comptroller,supplemental_edits_v1.csv,"Set to ""Mayor's Office;Comptroller""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_000396,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_000396,ReportsTo,,The People of the City of New York,supplemental_edits_v1.csv,"Set to ""The People of the City of New York""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_000397,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_000397,ReportsTo,,Deputy Mayor of Housing Economic and Workforce Development,supplemental_edits_v1.csv,"Set to ""Deputy Mayor of Housing Economic and Workforce Development""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_000416,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_000416,ReportsTo,,Deputy Mayor for Operations,supplemental_edits_v1.csv,"Set to ""Deputy Mayor for Operations""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_000436,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_000436,ReportsTo,,Deputy Mayor for Operations,supplemental_edits_v1.csv,"Set to ""Deputy Mayor for Operations""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_000468,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_000468,ReportsTo,,Mayor's Office of Equity and Racial Justice,supplemental_edits_v1.csv,"Set to ""Mayor's Office of Equity and Racial Justice""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_100001,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_100001,ReportsTo,,Office of the Borough President of The Bronx;Office of the Borough President of Brooklyn;Office of the Borough President of Manhattan;Office of the Borough President of Queens;Office of the Borough President of Staten Island,supplemental_edits_v1.csv,"Set to ""Office of the Borough President of The Bronx;Office of the Borough President of Brooklyn;Office of the Borough President of Manhattan;Office of the Borough President of Queens;Office of the Borough President of Staten Island""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_100002,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_100002,ReportsTo,,Bronx County District Attorney's Office;Brooklyn District Attorney's Office;Manhattan District Attorney's Office;Queens District Attorney's Office;Office of the District Attorney Richmond County,supplemental_edits_v1.csv,"Set to ""Bronx County District Attorney's Office;Brooklyn District Attorney's Office;Manhattan District Attorney's Office;Queens District Attorney's Office;Office of the District Attorney Richmond County""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_100003,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_100003,ReportsTo,,Mayor's Office of Equity and Racial Justice,supplemental_edits_v1.csv,"Set to ""Mayor's Office of Equity and Racial Justice""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_100004,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_100004,ReportsTo,,Mayor's Office of Equity and Racial Justice,supplemental_edits_v1.csv,"Set to ""Mayor's Office of Equity and Racial Justice""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_100005,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_100005,ReportsTo,,Department of Finance,supplemental_edits_v1.csv,"Set to ""Department of Finance""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_100006,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_100006,ReportsTo,,Mayor's Office of Climate and Environmental Justice,supplemental_edits_v1.csv,"Set to ""Mayor's Office of Climate and Environmental Justice""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_100007,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_100007,ReportsTo,,Deputy Mayor for Communications,supplemental_edits_v1.csv,"Set to ""Deputy Mayor for Communications""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_100008,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_100008,ReportsTo,,Deputy Mayor for Communications,supplemental_edits_v1.csv,"Set to ""Deputy Mayor for Communications""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_100009,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_100009,ReportsTo,,City Council,supplemental_edits_v1.csv,"Set to ""City Council""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_100010,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_100010,ReportsTo,,Office of Technology and Innovation,supplemental_edits_v1.csv,"Set to ""Office of Technology and Innovation""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_100011,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_100011,ReportsTo,,Office of Technology and Innovation,supplemental_edits_v1.csv,"Set to ""Office of Technology and Innovation""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_100012,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_100012,ReportsTo,,Office of Technology and Innovation,supplemental_edits_v1.csv,"Set to ""Office of Technology and Innovation""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300201,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300201,ReportsTo,,Office of the Borough President of The Bronx,supplemental_edits_v1.csv,"Set to ""Office of the Borough President of The Bronx""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300210,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300210,ReportsTo,,Office of the Borough President of The Bronx,supplemental_edits_v1.csv,"Set to ""Office of the Borough President of The Bronx""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300209,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300209,ReportsTo,,Office of the Borough President of The Bronx,supplemental_edits_v1.csv,"Set to ""Office of the Borough President of The Bronx""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300206,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300206,ReportsTo,,Office of the Borough President of The Bronx,supplemental_edits_v1.csv,"Set to ""Office of the Borough President of The Bronx""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300501,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300501,ReportsTo,,Office of the Borough President of Staten Island,supplemental_edits_v1.csv,"Set to ""Office of the Borough President of Staten Island""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300401,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300401,ReportsTo,,Office of the Borough President of Queens,supplemental_edits_v1.csv,"Set to ""Office of the Borough President of Queens""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300307,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300307,ReportsTo,,Office of the Borough President of Brooklyn,supplemental_edits_v1.csv,"Set to ""Office of the Borough President of Brooklyn""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300106,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300106,ReportsTo,,Office of the Borough President of Manhattan,supplemental_edits_v1.csv,"Set to ""Office of the Borough President of Manhattan""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300305,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300305,ReportsTo,,Office of the Borough President of Brooklyn,supplemental_edits_v1.csv,"Set to ""Office of the Borough President of Brooklyn""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300402,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300402,ReportsTo,,Office of the Borough President of Queens,supplemental_edits_v1.csv,"Set to ""Office of the Borough President of Queens""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300303,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300303,ReportsTo,,Office of the Borough President of Brooklyn,supplemental_edits_v1.csv,"Set to ""Office of the Borough President of Brooklyn""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300306,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300306,ReportsTo,,Office of the Borough President of Brooklyn,supplemental_edits_v1.csv,"Set to ""Office of the Borough President of Brooklyn""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300404,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300404,ReportsTo,,Office of the Borough President of Queens,supplemental_edits_v1.csv,"Set to ""Office of the Borough President of Queens""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300502,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300502,ReportsTo,,Office of the Borough President of Staten Island,supplemental_edits_v1.csv,"Set to ""Office of the Borough President of Staten Island""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300304,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300304,ReportsTo,,Office of the Borough President of Brooklyn,supplemental_edits_v1.csv,"Set to ""Office of the Borough President of Brooklyn""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300203,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300203,ReportsTo,,Office of the Borough President of The Bronx,supplemental_edits_v1.csv,"Set to ""Office of the Borough President of The Bronx""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300308,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300308,ReportsTo,,Office of the Borough President of Brooklyn,supplemental_edits_v1.csv,"Set to ""Office of the Borough President of Brooklyn""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300102,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300102,ReportsTo,,Office of the Borough President of Manhattan,supplemental_edits_v1.csv,"Set to ""Office of the Borough President of Manhattan""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300311,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300311,ReportsTo,,Office of the Borough President of Brooklyn,supplemental_edits_v1.csv,"Set to ""Office of the Borough President of Brooklyn""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300112,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300112,ReportsTo,,Office of the Borough President of Manhattan,supplemental_edits_v1.csv,"Set to ""Office of the Borough President of Manhattan""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300212,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300212,ReportsTo,,Office of the Borough President of The Bronx,supplemental_edits_v1.csv,"Set to ""Office of the Borough President of The Bronx""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300414,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300414,ReportsTo,,Office of the Borough President of Queens,supplemental_edits_v1.csv,"Set to ""Office of the Borough President of Queens""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300314,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300314,ReportsTo,,Office of the Borough President of Brooklyn,supplemental_edits_v1.csv,"Set to ""Office of the Borough President of Brooklyn""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300101,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300101,ReportsTo,,Office of the Borough President of Manhattan,supplemental_edits_v1.csv,"Set to ""Office of the Borough President of Manhattan""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300211,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300211,ReportsTo,,Office of the Borough President of The Bronx,supplemental_edits_v1.csv,"Set to ""Office of the Borough President of The Bronx""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300104,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300104,ReportsTo,,Office of the Borough President of Manhattan,supplemental_edits_v1.csv,"Set to ""Office of the Borough President of Manhattan""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300103,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300103,ReportsTo,,Office of the Borough President of Manhattan,supplemental_edits_v1.csv,"Set to ""Office of the Borough President of Manhattan""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300412,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300412,ReportsTo,,Office of the Borough President of Queens,supplemental_edits_v1.csv,"Set to ""Office of the Borough President of Queens""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300317,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300317,ReportsTo,,Office of the Borough President of Brooklyn,supplemental_edits_v1.csv,"Set to ""Office of the Borough President of Brooklyn""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300316,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300316,ReportsTo,,Office of the Borough President of Brooklyn,supplemental_edits_v1.csv,"Set to ""Office of the Borough President of Brooklyn""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300405,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300405,ReportsTo,,Office of the Borough President of Queens,supplemental_edits_v1.csv,"Set to ""Office of the Borough President of Queens""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300312,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300312,ReportsTo,,Office of the Borough President of Brooklyn,supplemental_edits_v1.csv,"Set to ""Office of the Borough President of Brooklyn""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300313,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300313,ReportsTo,,Office of the Borough President of Brooklyn,supplemental_edits_v1.csv,"Set to ""Office of the Borough President of Brooklyn""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300410,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300410,ReportsTo,,Office of the Borough President of Queens,supplemental_edits_v1.csv,"Set to ""Office of the Borough President of Queens""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300408,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300408,ReportsTo,,Office of the Borough President of Queens,supplemental_edits_v1.csv,"Set to ""Office of the Borough President of Queens""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300208,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300208,ReportsTo,,Office of the Borough President of The Bronx,supplemental_edits_v1.csv,"Set to ""Office of the Borough President of The Bronx""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300111,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300111,ReportsTo,,Office of the Borough President of Manhattan,supplemental_edits_v1.csv,"Set to ""Office of the Borough President of Manhattan""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300202,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300202,ReportsTo,,Office of the Borough President of The Bronx,supplemental_edits_v1.csv,"Set to ""Office of the Borough President of The Bronx""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300105,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300105,ReportsTo,,Office of the Borough President of Manhattan,supplemental_edits_v1.csv,"Set to ""Office of the Borough President of Manhattan""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300413,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300413,ReportsTo,,Office of the Borough President of Queens,supplemental_edits_v1.csv,"Set to ""Office of the Borough President of Queens""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300310,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300310,ReportsTo,,Office of the Borough President of Brooklyn,supplemental_edits_v1.csv,"Set to ""Office of the Borough President of Brooklyn""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300407,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300407,ReportsTo,,Office of the Borough President of Queens,supplemental_edits_v1.csv,"Set to ""Office of the Borough President of Queens""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300318,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300318,ReportsTo,,Office of the Borough President of Brooklyn,supplemental_edits_v1.csv,"Set to ""Office of the Borough President of Brooklyn""",MyName_Phase6_SupplementalFinal,direct_set
2025-06-04 13:25:08,NYC_GOID_300109,InOrgChart,,TRUE,supplemental_edits_v1.csv,"Set to ""TRUE""",MyName_Phase6_SupplementalFinal,direct_set
